app_id,recommendationid,review,voted_up
,148104093,"An undeniable amazing game of it's time, and still an unforgettable game 13 years later. Although the game severely falls flat in the egregiously unfinished second half of the game (Not including DLC). The bosses are rushed, the enemies are boring, and the level design is either unnecessarily frustrating or just plain out ridiculous. Don't let that take away from the experience of the game as a whole, the entirety of the first half of the game is near perfect, the soundtrack throughout stays consistently top of the line, and a memorable art/designs direction.

It's important to also take into account that this game is supposed to be a 'remaster', which is an absolute disgrace and money scam. It's a port with a a remaster on the price tag. 

Aside from the what i previously stated about the latter half of the game, the rest of the game is the exact opposite. An ingeniously connected overarching map, extremely hard but CONSISTENTLY fair enemies and bosses, innovative combat and movement, and an unforgettable experience.

As a essentially the father to the souls series, it's impossible to not notice the influence this game has had on the gaming industry as a whole. If the team had more budget to finish the second half of the game, this game would be a goddamn masterpiece. I would highly recommend a try.
8.5/10",True
,115663861,it's alright i guess,True
,148100864,that soul really was dark,True
,148087125,this is a journey that you owe yourself,True
,148085073,Oh the ragequits and urge to install was sadistic pleasure.,True
,148081624,hard,True
,148081390,Great,True
,148069992,Is this minecraft?,True
,146456030,Possibly my favourite game of all time,True
,148063585,"Great game! The size is so impressive, you just go deeper, and deeper. Then after you've spent hours down below in some dark place for hours, you come up and see a little sunlight and you feel like you've come up for fresh air. I loved it.",True
